N,c1,c2,c3,liar_caught
19,2,15,2,false
19,15,2,2,false
19,4,11,4,true
19,11,4,4,true
19,4,4,11,true
19,4,11,4,true
19,11,4,4,false
19,4,4,11,true
19,4,11,4,true
19,11,4,4,true
19,4,4,11,true
19,4,11,4,true
19,11,4,4,true
19,4,4,11,true
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,3,13,3,true
19,13,3,3,false
19,3,3,13,true
19,3,13,3,true
19,13,3,3,false
19,3,3,13,true
19,3,13,3,true
19,13,3,3,false
19,3,3,13,true
19,3,13,3,true
19,13,3,3,false
19,3,3,13,true
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,1,2,16,false
19,2,16,1,false
19,16,1,2,false
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,6,7,6,true
19,7,6,6,true
19,6,6,7,true
19,6,7,6,true
19,7,6,6,true
19,6,6,7,true
19,6,7,6,true
19,7,6,6,true
19,6,6,7,true
19,6,7,6,true
19,7,6,6,true
19,6,6,7,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,5,9,5,true
19,9,5,5,true
19,5,5,9,true
19,5,9,5,true
19,9,5,5,true
19,5,5,9,true
19,5,9,5,true
19,9,5,5,true
19,5,5,9,true
19,5,9,5,true
19,9,5,5,true
19,5,5,9,true
19,4,11,4,true
19,11,4,4,true
19,4,4,11,true
19,4,11,4,true
19,11,4,4,true
19,4,4,11,true
19,4,11,4,true
19,11,4,4,true
19,4,4,11,true
19,4,11,4,true
19,11,4,4,true
19,4,4,11,true
19,3,13,3,true
19,13,3,3,false
19,3,3,13,true
19,3,13,3,true
19,13,3,3,false
19,3,3,13,true
19,3,13,3,true
19,13,3,3,false
19,3,3,13,true
19,3,13,3,true
19,13,3,3,false
19,3,3,13,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,5,7,7,true
19,7,7,5,true
19,7,5,7,true
19,6,7,6,true
19,7,6,6,true
19,6,6,7,true
19,6,7,6,true
19,7,6,6,true
19,6,6,7,true
19,6,7,6,true
19,7,6,6,true
19,6,6,7,true
19,6,7,6,true
19,7,6,6,true
19,6,6,7,true
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,3,8,8,true
19,8,8,3,true
19,8,3,8,true
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,1,9,9,true
19,9,9,1,true
19,9,1,9,true
19,5,9,5,true
19,9,5,5,true
19,5,5,9,true
19,5,9,5,true
19,9,5,5,true
19,5,5,9,true
19,5,9,5,true
19,9,5,5,true
19,5,5,9,true
19,5,9,5,true
19,9,5,5,true
19,5,5,9,true
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,4,11,4,true
19,11,4,4,true
19,4,4,11,true
19,4,11,4,true
19,11,4,4,true
19,4,4,11,true
19,4,11,4,true
19,11,4,4,true
19,4,4,11,true
19,4,11,4,true
19,11,4,4,true
19,4,4,11,true
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,3,13,3,true
19,13,3,3,false
19,3,3,13,true
19,3,13,3,true
19,13,3,3,false
19,3,3,13,true
19,3,13,3,true
19,13,3,3,false
19,3,3,13,true
19,3,13,3,true
19,13,3,3,false
19,3,3,13,true
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,2,15,2,false
19,15,2,2,false
19,2,2,15,true
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
19,1,17,1,false
19,17,1,1,false
19,1,1,17,false
